year,month,taxa,species,production_kg,value_rs
2015,4,Peixe Ósseo,Badejo,12.4,241.2
2015,4,Peixe Ósseo,Bagre,40,65.9
2015,4,Peixe Ósseo,Bagre-africano,50.5,252.5
2015,4,Peixe Ósseo,Bagre-amarelo,420.5,1210.95
2015,4,Peixe Ósseo,Bagre-branco,16705.95,62046.01
2015,4,Peixe Ósseo,Baiacú,16,32
2015,4,Peixe Ósseo,Batata,543,2344
2015,4,Peixe Ósseo,Betara,16387.57,48984
2015,4,Peixe Ósseo,Bicuda,1490.8,3214.9
2015,4,Peixe Ósseo,Bonito-cachorra,1005.5,2241
2015,4,Peixe Ósseo,Bonito-pintado,1792,4291.13
2015,4,Peixe Ósseo,Bonitos agrupados,211,388
2015,4,Peixe Ósseo,Cabrinha,14485,25149.15
2015,4,Peixe Ósseo,Cangoá,60,180
2015,4,Peixe Ósseo,Caranha,47.8,304.8
2015,4,Peixe Ósseo,Carapau,48855.7,260948.13
2015,4,Peixe Ósseo,Carapeba,507.7,1650.53
2015,4,Peixe Ósseo,Caraputanga,72.6,1034.9
2015,4,Peixe Ósseo,Caratinga,214.2,1513.66
2015,4,Peixe Ósseo,Carpa,49.5,247.5
2015,4,Peixe Ósseo,Cascudo,438.2,2170
2015,4,Peixe Ósseo,Castanha,3222,6169.25
2015,4,Peixe Ósseo,Cavala,150.5,2877.5
2015,4,Peixe Ósseo,Cavalinha,8600,11710
2015,4,Peixe Ósseo,Chernes agrupados,31,598
2015,4,Peixe Ósseo,Cioba,248.6,2721.25
2015,4,Peixe Ósseo,Congro,160,193
2015,4,Peixe Ósseo,Congro-rosa,19690,139159
2015,4,Peixe Ósseo,Corvina,125448.5,661431.78
2015,4,Peixe Ósseo,Curimbatá,12,57
2015,4,Peixe Ósseo,Dourado,1731,22699.75
2015,4,Peixe Ósseo,Enchova,1645.9,14581.65
2015,4,Peixe Ósseo,Espada,22195,71650.52
2015,4,Peixe Ósseo,Espadarte,760,9690
2015,4,Peixe Ósseo,Galo,2035.6,5670.3
2015,4,Peixe Ósseo,Galo-de-penacho,800,1487.5
2015,4,Peixe Ósseo,Garoupa,464.5,10939.25
2015,4,Peixe Ósseo,Goete,37403,132198.3
2015,4,Peixe Ósseo,Gordinho,3200,7187.58
2015,4,Peixe Ósseo,Guaivira,8338.89,21647.13
2015,4,Peixe Ósseo,Linguado,843.7,9910.4
2015,4,Peixe Ósseo,Linguado-areia,14501,57358
2015,4,Peixe Ósseo,Mandi,23.5,86.5
2015,4,Peixe Ósseo,Manjuba-chata,2697.5,10790
2015,4,Peixe Ósseo,Manjuba-de-iguape,13665.9,90155.55
2015,4,Peixe Ósseo,Manjubas agrupadas,4212,16723
2015,4,Peixe Ósseo,Maria-luíza,1024,812
2015,4,Peixe Ósseo,Maria-mole,5324.8,16672.35
2015,4,Peixe Ósseo,Merluza,10605,29755.25
2015,4,Peixe Ósseo,Micholes agrupados,32,80
2015,4,Peixe Ósseo,Miraguaia,21,257.5
2015,4,Peixe Ósseo,Mistura,29427.36,40476.97
2015,4,Peixe Ósseo,Moréia,30,150
2015,4,Peixe Ósseo,Namorado,1335,14134
2015,4,Peixe Ósseo,Nundiá,57.5,261
2015,4,Peixe Ósseo,Olhete,6,110
2015,4,Peixe Ósseo,Olho-de-boi,180,3941.5
